,hospital,school,supermarket
2021-05-28 11:45:00,296.29,12.852500000000001,543.645
2021-05-28 12:00:00,293.47,12.88,542.62
2021-05-28 12:15:00,291.96000000000004,12.887500000000001,537.1800000000001
2021-05-28 12:30:00,290.45000000000005,12.895,531.74
2021-05-28 12:45:00,288.94,12.9025,526.3
2021-05-28 13:00:00,287.43,12.91,520.86
2021-05-28 13:15:00,285.815,16.8275,516.4925000000001
2021-05-28 13:30:00,284.20000000000005,20.744999999999997,512.125
2021-05-28 13:45:00,282.58500000000004,24.662499999999998,507.7575
2021-05-28 14:00:00,280.97,28.58,503.39
2021-05-28 14:15:00,274.70250000000004,31.612499999999997,501.9425
2021-05-28 14:30:00,268.435,34.644999999999996,500.495
2021-05-28 14:45:00,262.1675,37.6775,499.0475
2021-05-28 15:00:00,255.9,40.71,497.6
2021-05-28 15:15:00,244.0225,40.7275,472.745
2021-05-28 15:30:00,232.14499999999998,40.745000000000005,447.89
2021-05-28 15:45:00,220.26749999999998,40.7625,423.035
2021-05-28 16:00:00,208.39,40.78,398.18
2021-05-28 16:15:00,195.96749999999997,39.805,394.2475
2021-05-28 16:30:00,183.545,38.83,390.315
2021-05-28 16:45:00,171.1225,37.855000000000004,386.3825
2021-05-28 17:00:00,158.7,36.88,382.45
2021-05-28 17:15:00,156.5625,30.9525,371.60749999999996
2021-05-28 17:30:00,154.425,25.025000000000002,360.765
2021-05-28 17:45:00,152.2875,19.097500000000004,349.9225
2021-05-28 18:00:00,150.15,13.17,339.08
2021-05-28 18:15:00,146.4975,17.42,340.485
2021-05-28 18:30:00,142.845,21.67,341.89
2021-05-28 18:45:00,139.1925,25.92,343.29499999999996
2021-05-28 19:00:00,135.54,30.17,344.7
2021-05-28 19:15:00,134.08249999999998,30.955000000000002,331.4125
2021-05-28 19:30:00,132.625,31.740000000000002,318.125
2021-05-28 19:45:00,131.16750000000002,32.525000000000006,304.8375
2021-05-28 20:00:00,129.71,33.31,291.55
2021-05-28 20:15:00,121.34750000000001,33.205,238.47000000000003
2021-05-28 20:30:00,112.98500000000001,33.1,185.39000000000001
2021-05-28 20:45:00,104.6225,32.995000000000005,132.31
2021-05-28 21:00:00,96.26,32.89,79.23
2021-05-28 21:15:00,95.1375,33.0775,99.61
2021-05-28 21:30:00,94.015,33.265,119.99000000000001
2021-05-28 21:45:00,92.8925,33.4525,140.37
2021-05-28 22:00:00,91.77,33.64,160.75
2021-05-28 22:15:00,87.8025,33.4375,144.915
2021-05-28 22:30:00,83.83500000000001,33.235,129.07999999999998
2021-05-28 22:45:00,79.8675,33.0325,113.245
2021-05-28 23:00:00,75.9,32.83,97.41
2021-05-28 23:15:00,75.4425,32.8275,92.02
2021-05-28 23:30:00,74.985,32.825,86.63
2021-05-28 23:45:00,74.5275,32.8225,81.24
2021-05-29 00:00:00,74.07,32.82,75.85
2021-05-29 00:15:00,73.0925,32.81,75.16749999999999
2021-05-29 00:30:00,72.115,32.8,74.485
2021-05-29 00:45:00,71.13749999999999,32.79,73.80250000000001
2021-05-29 01:00:00,70.16,32.78,73.12
2021-05-29 01:15:00,68.725,32.7675,72.465
2021-05-29 01:30:00,67.28999999999999,32.754999999999995,71.81
2021-05-29 01:45:00,65.855,32.7425,71.155
2021-05-29 02:00:00,64.42,32.73,70.5
2021-05-29 02:15:00,71.4525,32.834999999999994,75.3125
2021-05-29 02:30:00,78.485,32.94,80.125
2021-05-29 02:45:00,85.5175,33.045,84.9375
2021-05-29 03:00:00,92.55,33.15,89.75
2021-05-29 03:15:00,90.2525,30.58,84.655
2021-05-29 03:30:00,87.955,28.009999999999998,79.56
2021-05-29 03:45:00,85.6575,25.44,74.465
2021-05-29 04:00:00,83.36,22.87,69.37
2021-05-29 04:15:00,103.2375,20.317500000000003,100.7175
2021-05-29 04:30:00,123.11500000000001,17.765,132.065
2021-05-29 04:45:00,142.9925,15.2125,163.4125
2021-05-29 05:00:00,162.87,12.66,194.76
2021-05-29 05:15:00,166.4625,12.6475,204.6925
2021-05-29 05:30:00,170.055,12.635,214.625
2021-05-29 05:45:00,173.6475,12.622499999999999,224.5575
2021-05-29 06:00:00,177.24,12.61,234.49
2021-05-29 06:15:00,200.115,12.6325,258.0825
2021-05-29 06:30:00,222.99,12.655,281.675
2021-05-29 06:45:00,245.865,12.677499999999998,305.26750000000004
2021-05-29 07:00:00,268.74,12.7,328.86
2021-05-29 07:15:00,270.325,12.7225,316.475
2021-05-29 07:30:00,271.90999999999997,12.745,304.09000000000003
2021-05-29 07:45:00,273.495,12.767499999999998,291.705
2021-05-29 08:00:00,275.08,12.79,279.32
2021-05-29 08:15:00,278.4375,12.7975,309.1825
2021-05-29 08:30:00,281.79499999999996,12.805,339.04499999999996
2021-05-29 08:45:00,285.1525,12.8125,368.90749999999997
2021-05-29 09:00:00,288.51,12.82,398.77
2021-05-29 09:15:00,290.675,13.015,417.375
2021-05-29 09:30:00,292.84000000000003,13.21,435.98
2021-05-29 09:45:00,295.005,13.405,454.585
2021-05-29 10:00:00,297.17,13.6,473.19
2021-05-29 10:15:00,299.8325,13.4125,490.98
2021-05-29 10:30:00,302.495,13.225,508.77
2021-05-29 10:45:00,305.1575,13.0375,526.5600000000001
2021-05-29 11:00:00,307.82,12.85,544.35
2021-05-29 11:15:00,307.21,12.872499999999999,546.65
2021-05-29 11:30:00,306.6,12.895,548.95
2021-05-29 11:45:00,305.99,12.9175,551.25
2021-05-29 12:00:00,305.38,12.94,553.55
2021-05-29 12:15:00,305.3675,12.9475,549.6274999999999
2021-05-29 12:30:00,305.355,12.955,545.7049999999999
2021-05-29 12:45:00,305.3425,12.9625,541.7825
2021-05-29 13:00:00,305.33,12.97,537.86
2021-05-29 13:15:00,305.64,12.9425,532.2
2021-05-29 13:30:00,305.95,12.915,526.54
2021-05-29 13:45:00,306.26,12.8875,520.88
2021-05-29 14:00:00,306.57,12.86,515.22
2021-05-29 14:15:00,300.4475,12.809999999999999,516.8325
2021-05-29 14:30:00,294.325,12.76,518.4449999999999
2021-05-29 14:45:00,288.2025,12.71,520.0575
2021-05-29 15:00:00,282.08,12.66,521.67
2021-05-29 15:15:00,270.005,18.6325,497.64
2021-05-29 15:30:00,257.93,24.604999999999997,473.61
2021-05-29 15:45:00,245.855,30.577499999999997,449.58
2021-05-29 16:00:00,233.78,36.55,425.55
2021-05-29 16:15:00,218.8775,30.5525,416.38
2021-05-29 16:30:00,203.975,24.555,407.21000000000004
2021-05-29 16:45:00,189.0725,18.5575,398.04
2021-05-29 17:00:00,174.17,12.56,388.87
2021-05-29 17:15:00,168.8825,12.6525,377.075
2021-05-29 17:30:00,163.595,12.745000000000001,365.28
2021-05-29 17:45:00,158.3075,12.8375,353.485
2021-05-29 18:00:00,153.02,12.93,341.69
2021-05-29 18:15:00,151.4375,17.2,346.84749999999997
2021-05-29 18:30:00,149.85500000000002,21.47,352.005
2021-05-29 18:45:00,148.2725,25.740000000000002,357.1625
2021-05-29 19:00:00,146.69,30.01,362.32
2021-05-29 19:15:00,147.4175,30.8075,350.0225
2021-05-29 19:30:00,148.14499999999998,31.605000000000004,337.725
2021-05-29 19:45:00,148.8725,32.4025,325.4275
2021-05-29 20:00:00,149.6,33.2,313.13
2021-05-29 20:15:00,142.0,33.1175,260.8275
2021-05-29 20:30:00,134.4,33.035,208.525
2021-05-29 20:45:00,126.8,32.9525,156.22250000000003
2021-05-29 21:00:00,119.2,32.87,103.92
2021-05-29 21:15:00,116.975,33.065,122.735
2021-05-29 21:30:00,114.75,33.26,141.55
2021-05-29 21:45:00,112.525,33.455,160.365
2021-05-29 22:00:00,110.3,33.65,179.18
2021-05-29 22:15:00,103.3825,33.445,162.205
2021-05-29 22:30:00,96.465,33.239999999999995,145.23000000000002
2021-05-29 22:45:00,89.5475,33.035,128.255
2021-05-29 23:00:00,82.63,32.83,111.28
2021-05-29 23:15:00,82.74249999999999,32.825,104.06
2021-05-29 23:30:00,82.85499999999999,32.82,96.84
2021-05-29 23:45:00,82.9675,32.815,89.62
2021-05-30 00:00:00,83.08,32.81,82.4
2021-05-30 00:15:00,82.195,32.8025,78.635
2021-05-30 00:30:00,81.31,32.795,74.87
2021-05-30 00:45:00,80.42500000000001,32.7875,71.105
2021-05-30 01:00:00,79.54,32.78,67.34
2021-05-30 01:15:00,80.1575,32.775,64.9425
2021-05-30 01:30:00,80.775,32.769999999999996,62.545
2021-05-30 01:45:00,81.39250000000001,32.765,60.1475
2021-05-30 02:00:00,82.01,32.76,57.75
2021-05-30 02:15:00,112.485,33.29,71.345
2021-05-30 02:30:00,142.96,33.82,84.94
2021-05-30 02:45:00,173.435,34.35,98.535
2021-05-30 03:00:00,203.91,34.88,112.13
2021-05-30 03:15:00,201.9825,32.22,106.24249999999999
2021-05-30 03:30:00,200.055,29.560000000000002,100.35499999999999
2021-05-30 03:45:00,198.1275,26.9,94.4675
2021-05-30 04:00:00,196.2,24.24,88.58
2021-05-30 04:15:00,256.97249999999997,41.34,129.7275
2021-05-30 04:30:00,317.745,58.44,170.875
2021-05-30 04:45:00,378.51750000000004,75.54,212.02249999999998
2021-05-30 05:00:00,439.29,92.64,253.17
2021-05-30 05:15:00,473.95250000000004,141.185,255.9825
2021-05-30 05:30:00,508.615,189.73000000000002,258.795
2021-05-30 05:45:00,543.2775,238.27499999999998,261.6075
2021-05-30 06:00:00,577.94,286.82,264.42
2021-05-30 06:15:00,587.6525,309.7675,314.43
2021-05-30 06:30:00,597.365,332.71500000000003,364.44
2021-05-30 06:45:00,607.0775,355.6625,414.45
2021-05-30 07:00:00,616.79,378.61,464.46
2021-05-30 07:15:00,625.2049999999999,381.96500000000003,494.2725
2021-05-30 07:30:00,633.62,385.32,524.085
2021-05-30 07:45:00,642.0350000000001,388.67499999999995,553.8975
2021-05-30 08:00:00,650.45,392.03,583.71
2021-05-30 08:15:00,654.095,394.91499999999996,578.4875000000001
2021-05-30 08:30:00,657.74,397.79999999999995,573.2650000000001
2021-05-30 08:45:00,661.385,400.685,568.0425
2021-05-30 09:00:00,665.03,403.57,562.82
2021-05-30 09:15:00,668.3125,407.0875,580.7650000000001
2021-05-30 09:30:00,671.595,410.605,598.71
2021-05-30 09:45:00,674.8774999999999,414.1225,616.655
2021-05-30 10:00:00,678.16,417.64,634.6
2021-05-30 10:15:00,672.75,419.965,624.0825
2021-05-30 10:30:00,667.3399999999999,422.28999999999996,613.565
2021-05-30 10:45:00,661.93,424.615,603.0475
2021-05-30 11:00:00,656.52,426.94,592.53
2021-05-30 11:15:00,668.05,428.0775,590.2825
2021-05-30 11:30:00,679.5799999999999,429.21500000000003,588.035
2021-05-30 11:45:00,691.11,430.3525,585.7874999999999
2021-05-30 12:00:00,702.64,431.49,583.54
2021-05-30 12:15:00,704.015,433.645,580.0875
2021-05-30 12:30:00,705.39,435.8,576.635
2021-05-30 12:45:00,706.765,437.95500000000004,573.1825
2021-05-30 13:00:00,708.14,440.11,569.73
2021-05-30 13:15:00,707.855,441.32,567.0075
2021-05-30 13:30:00,707.5699999999999,442.53,564.2850000000001
2021-05-30 13:45:00,707.285,443.74,561.5625
2021-05-30 14:00:00,707.0,444.95,558.84
2021-05-30 14:15:00,710.66,443.4875,559.6625
2021-05-30 14:30:00,714.3199999999999,442.025,560.485
2021-05-30 14:45:00,717.98,440.5625,561.3075
2021-05-30 15:00:00,721.64,439.1,562.13
2021-05-30 15:15:00,724.7,417.32500000000005,561.5275
2021-05-30 15:30:00,727.76,395.55,560.925
2021-05-30 15:45:00,730.8199999999999,373.775,560.3225
2021-05-30 16:00:00,733.88,352.0,559.72
2021-05-30 16:15:00,659.3675,350.2375,549.4825000000001
2021-05-30 16:30:00,584.855,348.475,539.245
2021-05-30 16:45:00,510.3425,346.7125,529.0074999999999
2021-05-30 17:00:00,435.83,344.95,518.77
2021-05-30 17:15:00,434.0125,341.84749999999997,503.78499999999997
2021-05-30 17:30:00,432.195,338.745,488.79999999999995
2021-05-30 17:45:00,430.3775,335.64250000000004,473.815
2021-05-30 18:00:00,428.56,332.54,458.83
2021-05-30 18:15:00,394.48,333.2375,447.79499999999996
2021-05-30 18:30:00,360.4,333.935,436.76
2021-05-30 18:45:00,326.32,334.6325,425.725
2021-05-30 19:00:00,292.24,335.33,414.69
2021-05-30 19:15:00,282.21000000000004,259.66999999999996,368.295
2021-05-30 19:30:00,272.18,184.01,321.9
2021-05-30 19:45:00,262.15,108.35,275.505
2021-05-30 20:00:00,252.12,32.69,229.11
2021-05-30 20:15:00,227.3725,32.705,180.33
2021-05-30 20:30:00,202.625,32.72,131.55
2021-05-30 20:45:00,177.8775,32.735,82.77000000000001
2021-05-30 21:00:00,153.13,32.75,33.99
2021-05-30 21:15:00,152.66,32.97,54.940000000000005
2021-05-30 21:30:00,152.19,33.19,75.89000000000001
2021-05-30 21:45:00,151.72,33.410000000000004,96.84
2021-05-30 22:00:00,151.25,33.63,117.79
2021-05-30 22:15:00,147.0075,33.405,99.4375
2021-05-30 22:30:00,142.765,33.18,81.08500000000001
2021-05-30 22:45:00,138.5225,32.955,62.73250000000001
2021-05-30 23:00:00,134.28,32.73,44.38
2021-05-30 23:15:00,133.5575,32.724999999999994,39.7075
2021-05-30 23:30:00,132.83499999999998,32.72,35.035000000000004
2021-05-30 23:45:00,132.11249999999998,32.715,30.3625
2021-05-31 00:00:00,131.39,32.71,25.69
2021-05-31 00:15:00,130.435,32.7075,25.4875
2021-05-31 00:30:00,129.48,32.705,25.285
2021-05-31 00:45:00,128.52499999999998,32.7025,25.0825
2021-05-31 01:00:00,127.57,32.7,24.88
2021-05-31 01:15:00,126.7075,32.6925,24.57
2021-05-31 01:30:00,125.845,32.685,24.259999999999998
2021-05-31 01:45:00,124.9825,32.6775,23.95
2021-05-31 02:00:00,124.12,32.67,23.64
2021-05-31 02:15:00,153.23250000000002,32.7625,27.5075
2021-05-31 02:30:00,182.345,32.855000000000004,31.375
2021-05-31 02:45:00,211.45749999999998,32.9475,35.2425
2021-05-31 03:00:00,240.57,33.04,39.11
2021-05-31 03:15:00,238.07999999999998,30.465,33.7975
2021-05-31 03:30:00,235.59,27.89,28.485
2021-05-31 03:45:00,233.10000000000002,25.314999999999998,23.1725
2021-05-31 04:00:00,230.61,22.74,17.86
2021-05-31 04:15:00,291.98,36.855000000000004,60.397499999999994
2021-05-31 04:30:00,353.35,50.97,102.93499999999999
2021-05-31 04:45:00,414.71999999999997,65.08500000000001,145.47249999999997
2021-05-31 05:00:00,476.09,79.2,188.01
2021-05-31 05:15:00,510.79249999999996,129.65,195.08499999999998
2021-05-31 05:30:00,545.495,180.10000000000002,202.16
2021-05-31 05:45:00,580.1975,230.55,209.235
2021-05-31 06:00:00,614.9,281.0,216.31
2021-05-31 06:15:00,623.5575,304.8,273.385
2021-05-31 06:30:00,632.2149999999999,328.6,330.46000000000004
2021-05-31 06:45:00,640.8725,352.4,387.535
2021-05-31 07:00:00,649.53,376.2,444.61
2021-05-31 07:15:00,658.675,376.8125,473.22249999999997
2021-05-31 07:30:00,667.8199999999999,377.42499999999995,501.835
2021-05-31 07:45:00,676.965,378.03749999999997,530.4475
2021-05-31 08:00:00,686.11,378.65,559.06
2021-05-31 08:15:00,689.1925,380.6375,553.1624999999999
2021-05-31 08:30:00,692.2750000000001,382.625,547.265
2021-05-31 08:45:00,695.3575000000001,384.6125,541.3675000000001
2021-05-31 09:00:00,698.44,386.6,535.47
2021-05-31 09:15:00,699.0,389.78000000000003,556.3925
2021-05-31 09:30:00,699.56,392.96000000000004,577.315
2021-05-31 09:45:00,700.12,396.14,598.2375
2021-05-31 10:00:00,700.68,399.32,619.16
2021-05-31 10:15:00,692.89,404.045,610.2574999999999
2021-05-31 10:30:00,685.0999999999999,408.77,601.355
2021-05-31 10:45:00,677.31,413.495,592.4525
2021-05-31 11:00:00,669.52,418.22,583.55
2021-05-31 11:15:00,679.2725,421.5575,583.635
2021-05-31 11:30:00,689.025,424.895,583.72
2021-05-31 11:45:00,698.7774999999999,428.2325,583.805
2021-05-31 12:00:00,708.53,431.57,583.89
2021-05-31 12:15:00,710.6175,436.7175,582.3675
2021-05-31 12:30:00,712.7049999999999,441.865,580.845
2021-05-31 12:45:00,714.7925,447.01250000000005,579.3225
2021-05-31 13:00:00,716.88,452.16,577.8
2021-05-31 13:15:00,720.9075,460.14,577.3425
2021-05-31 13:30:00,724.935,468.12,576.885
2021-05-31 13:45:00,728.9625,476.1,576.4275
2021-05-31 14:00:00,732.99,484.08,575.97
2021-05-31 14:15:00,734.205,488.7175,576.79
2021-05-31 14:30:00,735.4200000000001,493.355,577.61
2021-05-31 14:45:00,736.635,497.9925,578.4300000000001
2021-05-31 15:00:00,737.85,502.63,579.25
2021-05-31 15:15:00,735.605,476.2875,579.52
2021-05-31 15:30:00,733.36,449.945,579.79
2021-05-31 15:45:00,731.115,423.60249999999996,580.0600000000001
2021-05-31 16:00:00,728.87,397.26,580.33
2021-05-31 16:15:00,654.9025,393.435,570.2825
2021-05-31 16:30:00,580.935,389.61,560.235
2021-05-31 16:45:00,506.9675,385.78499999999997,550.1875
2021-05-31 17:00:00,433.0,381.96,540.14
2021-05-31 17:15:00,434.135,377.245,529.2625
2021-05-31 17:30:00,435.27,372.53,518.385
2021-05-31 17:45:00,436.40500000000003,367.815,507.5075
2021-05-31 18:00:00,437.54,363.1,496.63
2021-05-31 18:15:00,403.355,361.645,482.845
2021-05-31 18:30:00,369.17,360.19,469.06
2021-05-31 18:45:00,334.985,358.735,455.275
2021-05-31 19:00:00,300.8,357.28,441.49
2021-05-31 19:15:00,290.22,276.23249999999996,392.8475
2021-05-31 19:30:00,279.64,195.185,344.205
2021-05-31 19:45:00,269.06,114.13750000000002,295.5625
2021-05-31 20:00:00,258.48,33.09,246.92
2021-05-31 20:15:00,232.04000000000002,33.02,194.5375
2021-05-31 20:30:00,205.60000000000002,32.95,142.155
2021-05-31 20:45:00,179.16,32.88,89.77250000000001
2021-05-31 21:00:00,152.72,32.81,37.39
2021-05-31 21:15:00,152.185,33.0325,58.9925
2021-05-31 21:30:00,151.65,33.255,80.595
2021-05-31 21:45:00,151.115,33.477500000000006,102.1975
2021-05-31 22:00:00,150.58,33.7,123.8
2021-05-31 22:15:00,144.01250000000002,33.4825,106.505
2021-05-31 22:30:00,137.445,33.265,89.21
2021-05-31 22:45:00,130.8775,33.0475,71.91499999999999
2021-05-31 23:00:00,124.31,32.83,54.62
2021-05-31 23:15:00,114.45,32.83,51.14
2021-05-31 23:30:00,104.59,32.83,47.66
2021-05-31 23:45:00,94.73,32.83,44.18
2021-06-01 00:00:00,84.87,32.83,40.7
2021-06-01 00:15:00,81.515,32.8275,43.4125
2021-06-01 00:30:00,78.16,32.825,46.125
2021-06-01 00:45:00,74.805,32.8225,48.8375
2021-06-01 01:00:00,71.45,32.82,51.55
2021-06-01 01:15:00,71.915,32.82,53.927499999999995
2021-06-01 01:30:00,72.38,32.82,56.305
2021-06-01 01:45:00,72.845,32.82,58.682500000000005
2021-06-01 02:00:00,73.31,32.82,61.06
2021-06-01 02:15:00,104.0575,32.9275,66.695
2021-06-01 02:30:00,134.805,33.035,72.33
2021-06-01 02:45:00,165.5525,33.1425,77.965
2021-06-01 03:00:00,196.3,33.25,83.6
2021-06-01 03:15:00,193.97500000000002,30.675,78.155
2021-06-01 03:30:00,191.65,28.1,72.71
2021-06-01 03:45:00,189.325,25.525,67.265
2021-06-01 04:00:00,187.0,22.95,61.82
2021-06-01 04:15:00,250.2625,43.605,103.36250000000001
2021-06-01 04:30:00,313.525,64.25999999999999,144.905
2021-06-01 04:45:00,376.7875,84.91499999999999,186.44750000000002
2021-06-01 05:00:00,440.05,105.57,227.99
2021-06-01 05:15:00,478.21750000000003,155.565,237.15750000000003
2021-06-01 05:30:00,516.385,205.56,246.32500000000002
2021-06-01 05:45:00,554.5525,255.555,255.4925
2021-06-01 06:00:00,592.72,305.55,264.66
2021-06-01 06:15:00,605.4275,333.3025,322.5775
2021-06-01 06:30:00,618.135,361.055,380.495
2021-06-01 06:45:00,630.8425,388.8075,438.4125
2021-06-01 07:00:00,643.55,416.56,496.33
2021-06-01 07:15:00,655.105,426.1225,529.4425
2021-06-01 07:30:00,666.66,435.685,562.555
2021-06-01 07:45:00,678.2149999999999,445.2475,595.6675
2021-06-01 08:00:00,689.77,454.81,628.78
2021-06-01 08:15:00,695.22,472.475,627.4325
2021-06-01 08:30:00,700.6700000000001,490.14,626.085
2021-06-01 08:45:00,706.12,507.805,624.7375
2021-06-01 09:00:00,711.57,525.47,623.39
2021-06-01 09:15:00,714.5825,540.22,642.38
2021-06-01 09:30:00,717.595,554.97,661.37
2021-06-01 09:45:00,720.6075000000001,569.72,680.36
2021-06-01 10:00:00,723.62,584.47,699.35
2021-06-01 10:15:00,715.91,591.735,693.465
2021-06-01 10:30:00,708.2,599.0,687.5799999999999
2021-06-01 10:45:00,700.49,606.265,681.6949999999999
2021-06-01 11:00:00,692.78,613.53,675.81
2021-06-01 11:15:00,702.495,618.5975,677.355
2021-06-01 11:30:00,712.21,623.665,678.9
2021-06-01 11:45:00,721.925,628.7325,680.4449999999999
2021-06-01 12:00:00,731.64,633.8,681.99
2021-06-01 12:15:00,734.345,643.375,683.925
2021-06-01 12:30:00,737.05,652.95,685.86
2021-06-01 12:45:00,739.755,662.525,687.7950000000001
2021-06-01 13:00:00,742.46,672.1,689.73
2021-06-01 13:15:00,744.7425000000001,682.3100000000001,691.8
2021-06-01 13:30:00,747.0250000000001,692.52,693.87
2021-06-01 13:45:00,749.3075,702.73,695.94
2021-06-01 14:00:00,751.59,712.94,698.01
2021-06-01 14:15:00,757.83,708.5600000000001,697.1175000000001
2021-06-01 14:30:00,764.0699999999999,704.1800000000001,696.225
2021-06-01 14:45:00,770.31,699.8,695.3325
2021-06-01 15:00:00,776.55,695.42,694.44
2021-06-01 15:15:00,774.4,669.7524999999999,690.995
2021-06-01 15:30:00,772.25,644.085,687.55
2021-06-01 15:45:00,770.1,618.4175,684.105
2021-06-01 16:00:00,767.95,592.75,680.66
2021-06-01 16:15:00,684.0125,592.2275,668.0024999999999
2021-06-01 16:30:00,600.075,591.7049999999999,655.345
2021-06-01 16:45:00,516.1375,591.1825,642.6875
2021-06-01 17:00:00,432.2,590.66,630.03
2021-06-01 17:15:00,431.97249999999997,580.8425,623.68
2021-06-01 17:30:00,431.745,571.025,617.3299999999999
2021-06-01 17:45:00,431.51750000000004,561.2075,610.98
2021-06-01 18:00:00,431.29,551.39,604.63
2021-06-01 18:15:00,398.33500000000004,546.4125,589.3875
2021-06-01 18:30:00,365.38,541.435,574.145
2021-06-01 18:45:00,332.425,536.4575,558.9024999999999
2021-06-01 19:00:00,299.47,531.48,543.66
2021-06-01 19:15:00,292.4075,406.9775,495.5075
2021-06-01 19:30:00,285.345,282.475,447.355
2021-06-01 19:45:00,278.2825,157.97250000000003,399.2025
2021-06-01 20:00:00,271.22,33.47,351.05
2021-06-01 20:15:00,244.44500000000002,33.379999999999995,293.0025
2021-06-01 20:30:00,217.67000000000002,33.29,234.955
2021-06-01 20:45:00,190.895,33.2,176.90750000000003
2021-06-01 21:00:00,164.12,33.11,118.86
2021-06-01 21:15:00,161.5075,33.3125,137.06
2021-06-01 21:30:00,158.89499999999998,33.515,155.26
2021-06-01 21:45:00,156.2825,33.7175,173.45999999999998
2021-06-01 22:00:00,153.67,33.92,191.66
2021-06-01 22:15:00,148.6975,33.7025,177.46
2021-06-01 22:30:00,143.725,33.485,163.26
2021-06-01 22:45:00,138.7525,33.2675,149.06
2021-06-01 23:00:00,133.78,33.05,134.86
2021-06-01 23:15:00,132.66,33.0425,127.525
2021-06-01 23:30:00,131.54000000000002,33.035,120.19
2021-06-01 23:45:00,130.42000000000002,33.0275,112.855
2021-06-02 00:00:00,129.3,33.02,105.52
2021-06-02 00:15:00,128.7075,33.02,105.35249999999999
2021-06-02 00:30:00,128.115,33.02,105.185
2021-06-02 00:45:00,127.52250000000001,33.02,105.0175
2021-06-02 01:00:00,126.93,33.02,104.85
2021-06-02 01:15:00,126.7525,33.0175,104.85249999999999
2021-06-02 01:30:00,126.575,33.015,104.85499999999999
2021-06-02 01:45:00,126.39750000000001,33.0125,104.8575
2021-06-02 02:00:00,126.22,33.01,104.86
2021-06-02 02:15:00,157.76749999999998,33.5975,121.2125
2021-06-02 02:30:00,189.315,34.185,137.565
2021-06-02 02:45:00,220.8625,34.7725,153.91750000000002
2021-06-02 03:00:00,252.41,35.36,170.27
2021-06-02 03:15:00,250.6825,32.695,165.125
2021-06-02 03:30:00,248.95499999999998,30.03,159.98000000000002
2021-06-02 03:45:00,247.2275,27.365,154.835
2021-06-02 04:00:00,245.5,24.7,149.69
2021-06-02 04:15:00,309.45,52.0325,192.64249999999998
2021-06-02 04:30:00,373.4,79.365,235.595
2021-06-02 04:45:00,437.35,106.6975,278.5475
2021-06-02 05:00:00,501.3,134.03,321.5
2021-06-02 05:15:00,540.1825,184.0425,327.8425
2021-06-02 05:30:00,579.065,234.055,334.185
2021-06-02 05:45:00,617.9475,284.0675,340.52750000000003
2021-06-02 06:00:00,656.83,334.08,346.87
2021-06-02 06:15:00,671.1975,374.62,397.9975
2021-06-02 06:30:00,685.565,415.15999999999997,449.125
2021-06-02 06:45:00,699.9325,455.7,500.2525
2021-06-02 07:00:00,714.3,496.24,551.38
2021-06-02 07:15:00,727.2049999999999,515.61,586.8924999999999
2021-06-02 07:30:00,740.1099999999999,534.98,622.405
2021-06-02 07:45:00,753.015,554.35,657.9175
2021-06-02 08:00:00,765.92,573.72,693.43
2021-06-02 08:15:00,772.545,594.8625,696.2049999999999
2021-06-02 08:30:00,779.17,616.005,698.98
2021-06-02 08:45:00,785.795,637.1475,701.755
2021-06-02 09:00:00,792.42,658.29,704.53
2021-06-02 09:15:00,796.9275,677.6424999999999,721.625
2021-06-02 09:30:00,801.435,696.995,738.72
2021-06-02 09:45:00,805.9425,716.3475000000001,755.8149999999999
2021-06-02 10:00:00,810.45,735.7,772.91
2021-06-02 10:15:00,804.6850000000001,748.985,774.1225
2021-06-02 10:30:00,798.9200000000001,762.27,775.335
2021-06-02 10:45:00,793.155,775.5550000000001,776.5475
2021-06-02 11:00:00,787.39,788.84,777.76
2021-06-02 11:15:00,797.285,796.875,785.4475
2021-06-02 11:30:00,807.1800000000001,804.9100000000001,793.135
2021-06-02 11:45:00,817.075,812.945,800.8225
2021-06-02 12:00:00,826.97,820.98,808.51
2021-06-02 12:15:00,828.7875,828.02,807.1175000000001
2021-06-02 12:30:00,830.605,835.06,805.725
2021-06-02 12:45:00,832.4225,842.1,804.3325
2021-06-02 13:00:00,834.24,849.14,802.94
2021-06-02 13:15:00,834.9300000000001,854.6125,801.8125
2021-06-02 13:30:00,835.62,860.085,800.685
2021-06-02 13:45:00,836.31,865.5575,799.5575
2021-06-02 14:00:00,837.0,871.03,798.43
2021-06-02 14:15:00,839.275,871.1025,797.6175
2021-06-02 14:30:00,841.55,871.175,796.805
2021-06-02 14:45:00,843.825,871.2475000000001,795.9925
2021-06-02 15:00:00,846.1,871.32,795.18
2021-06-02 15:15:00,845.75,838.9350000000001,793.5775
2021-06-02 15:30:00,845.4000000000001,806.55,791.9749999999999
2021-06-02 15:45:00,845.0500000000001,774.165,790.3725
2021-06-02 16:00:00,844.7,741.78,788.77
2021-06-02 16:15:00,762.5275,738.3199999999999,773.7375
2021-06-02 16:30:00,680.355,734.86,758.7049999999999
2021-06-02 16:45:00,598.1825,731.4000000000001,743.6725
2021-06-02 17:00:00,516.01,727.94,728.64
2021-06-02 17:15:00,514.1875,722.705,714.4975
2021-06-02 17:30:00,512.365,717.47,700.355
2021-06-02 17:45:00,510.5425,712.235,686.2125000000001
2021-06-02 18:00:00,508.72,707.0,672.07
